emp_no,first_name,last_name,birth_date,from_date,to_date,title
104657,Kiyokazu,Waterhouse,1962-08-12,1987-11-08,9999-01-01,Senior Engineer
104694,Masaki,Stenning,1957-10-28,1989-09-13,9999-01-01,Senior Staff
104697,Houman,Zambonelli,1964-10-29,1989-01-16,9999-01-01,Engineer
104698,Masako,Halevi,1962-10-23,1988-12-12,9999-01-01,Engineer
104701,Nahum,Lunt,1962-02-22,1986-02-20,9999-01-01,Senior Staff
104702,Shmuel,Czaja,1962-12-14,1989-12-05,9999-01-01,Engineer
104708,Gregory,Matheson,1963-02-03,1985-05-07,9999-01-01,Engineer
104709,Takahiro,Siegrist,1963-08-09,1985-04-29,9999-01-01,Senior Staff
104713,Ziva,Sifakis,1958-06-01,1985-03-20,9999-01-01,Engineer
104716,Kirk,Cools,1964-09-04,1987-11-16,9999-01-01,Engineer
104719,Guenter,Wynblatt,1956-05-14,1989-06-03,9999-01-01,Staff
104726,Zejun,Schaft,1961-12-01,1988-05-15,9999-01-01,Engineer
104729,Jaideep,Kusalik,1960-02-13,1988-06-26,9999-01-01,Senior Engineer
104733,Renee,Bernick,1964-11-18,1985-07-20,9999-01-01,Senior Staff
104735,Dipayan,Tanemo,1957-05-28,1986-09-27,9999-01-01,Engineer
104741,Pradeep,Matteis,1960-09-12,1989-10-06,9999-01-01,Staff
104743,Dante,Tyugu,1958-01-13,1988-04-05,9999-01-01,Technique Leader
104750,Radhia,Pietracaprina,1964-08-20,1986-05-06,9999-01-01,Senior Staff
104756,Francoise,Rusmann,1963-08-11,1989-09-14,9999-01-01,Senior Staff
104758,Remco,Welham,1956-12-07,1987-11-16,9999-01-01,Senior Engineer
104763,Khosrow,Emmerich,1958-11-30,1989-12-26,9999-01-01,Engineer
104784,Irene,Mullainathan,1958-12-16,1988-02-11,9999-01-01,Senior Staff
104786,Jouni,Pavlopoulou,1962-08-02,1989-05-12,9999-01-01,Engineer
104788,Mabo,Serov,1956-09-02,1986-06-15,9999-01-01,Senior Engineer
104790,Makato,Dymetman,1963-02-25,1988-09-24,9999-01-01,Engineer
104791,Alejandra,Dayana,1956-09-28,1988-02-17,9999-01-01,Senior Staff
104797,Mahendra,Landherr,1958-11-29,1987-09-18,9999-01-01,Senior Engineer
104798,Ewing,Pettey,1960-06-09,1987-06-30,9999-01-01,Senior Staff
104821,Herb,Merli,1959-07-04,1988-04-03,9999-01-01,Engineer
104823,Alenka,Naumovich,1961-07-15,1986-10-31,9999-01-01,Senior Staff
104825,Weidon,Suppi,1962-02-23,1985-10-24,9999-01-01,Senior Staff
104832,Tsuneo,Hennebert,1956-10-16,1987-01-04,9999-01-01,Senior Engineer
104834,Mabo,Beeson,1961-02-13,1985-08-28,9999-01-01,Senior Staff
104835,Martine,Maccarone,1964-10-14,1989-04-13,9999-01-01,Staff
104837,Aloys,Ranai,1963-02-17,1988-03-19,9999-01-01,Senior Staff
104842,Takanari,Munos,1958-11-16,1988-08-11,9999-01-01,Senior Staff
104851,Val,Kropatsch,1963-08-17,1986-09-16,9999-01-01,Staff
104859,Shigehiro,Silva,1958-11-17,1989-01-19,9999-01-01,Senior Engineer
104863,Sergi,Rosti,1956-07-01,1989-08-14,9999-01-01,Staff
104872,Mabry,Boissier,1958-01-07,1987-10-30,9999-01-01,Senior Engineer
104874,Adam,Wrigley,1956-05-25,1986-06-27,9999-01-01,Staff
104881,Aamod,Nourani,1964-06-01,1987-03-01,9999-01-01,Staff
104890,Lalit,Potthoff,1961-03-06,1989-04-15,9999-01-01,Staff
104892,Khue,Babb,1957-10-25,1989-12-15,9999-01-01,Senior Engineer
104893,Mechthild,Tischendorf,1962-05-16,1988-09-14,9999-01-01,Engineer
104895,Nevin,Sankaranarayanan,1962-10-11,1987-06-07,9999-01-01,Senior Engineer
104896,Paloma,Valiente,1962-10-19,1989-04-10,9999-01-01,Staff
104901,Chenxi,Murtha,1963-05-11,1985-04-19,9999-01-01,Senior Engineer
104902,Shahab,Baca,1958-05-14,1988-09-30,9999-01-01,Engineer
104904,Ugo,Valtorta,1962-06-19,1988-03-04,9999-01-01,Senior Staff
104907,Anyuan,Renear,1964-09-22,1986-08-02,9999-01-01,Senior Engineer
104916,Golgen,Akazan,1963-09-26,1985-12-02,9999-01-01,Senior Staff
104942,Radoslaw,Duclos,1963-04-24,1989-11-06,9999-01-01,Engineer
104957,Nectarios,Bain,1963-07-09,1987-08-31,9999-01-01,Staff
104959,Chiranjit,Peres,1961-02-09,1989-02-13,9999-01-01,Senior Engineer
104964,Indrajit,Ushiama,1960-07-11,1985-02-12,9999-01-01,Senior Staff
104973,Huican,Joslin,1959-12-02,1987-11-17,9999-01-01,Senior Engineer
104975,Utpal,Waeselynck,1962-03-08,1986-11-07,9999-01-01,Senior Engineer
104976,Volkmar,Zobel,1958-09-01,1988-10-07,9999-01-01,Engineer
104981,Lorien,Dulin,1956-08-27,1987-05-13,9999-01-01,Senior Engineer
104983,Hideyuki,Hashii,1961-09-13,1988-11-09,9999-01-01,Engineer
104984,Shichao,Yetim,1964-03-31,1985-02-11,9999-01-01,Senior Engineer
104985,Tokuyasu,Porotnikoff,1962-07-15,1988-05-25,9999-01-01,Technique Leader
104989,Oldrich,Lundstrom,1956-01-14,1989-09-23,9999-01-01,Staff
105000,Laurentiu,Baranowski,1960-08-13,1988-01-05,9999-01-01,Senior Engineer
105014,Sastry,Hasham,1961-04-12,1985-08-27,9999-01-01,Senior Engineer
105019,Alassane,Felder,1960-05-27,1988-10-31,9999-01-01,Senior Engineer
105022,Yoshimitsu,Uchoa,1964-12-24,1988-05-04,9999-01-01,Senior Staff
105023,Mohammad,Zlotek,1961-08-08,1985-02-24,9999-01-01,Senior Staff
105024,Boutros,Demos,1963-12-22,1987-08-15,9999-01-01,Engineer
105025,Kazuyasu,Wuwongse,1957-05-19,1985-08-23,9999-01-01,Staff
105030,Chikara,Peris,1960-02-19,1989-07-02,9999-01-01,Technique Leader
105035,Mohd,Gire,1960-05-16,1988-07-21,9999-01-01,Senior Staff
105042,Guoxiang,Bellmore,1957-01-09,1986-10-03,9999-01-01,Assistant Engineer
105045,Ziyad,Gulla,1960-02-11,1987-08-18,9999-01-01,Staff
105049,Sastry,Coors,1963-01-08,1989-12-25,9999-01-01,Senior Engineer
105055,Zhilian,Fortenbacher,1959-05-26,1988-08-20,9999-01-01,Staff
105064,Cheong,Schade,1963-08-10,1987-08-27,9999-01-01,Senior Staff
105067,Raimond,Danley,1959-01-26,1987-01-11,9999-01-01,Engineer
105069,Serif,Farrel,1961-06-01,1988-04-24,9999-01-01,Senior Staff
105078,Tran,Horswill,1957-05-29,1989-01-12,9999-01-01,Engineer
105082,Achilleas,Knightly,1964-04-02,1988-02-16,9999-01-01,Senior Engineer
105084,Reinhard,Gilg,1959-10-21,1985-07-14,9999-01-01,Senior Engineer
105086,Kwan,Merli,1963-06-30,1987-09-09,9999-01-01,Senior Staff
105096,Ioana,Ramsay,1958-02-24,1988-05-17,9999-01-01,Staff
105101,Marl,Tempesti,1958-03-24,1989-01-04,9999-01-01,Technique Leader
105115,Constantijn,Danlos,1960-09-18,1987-03-19,9999-01-01,Senior Staff
105116,Toshimitsu,Lambe,1962-07-28,1985-10-24,9999-01-01,Senior Engineer
105121,Jasminko,Vilarrasa,1962-01-19,1988-08-17,9999-01-01,Senior Staff
105126,Hyuckchul,Versino,1960-09-30,1986-03-26,9999-01-01,Engineer
105136,Stein,Simmel,1959-02-03,1985-10-27,9999-01-01,Senior Engineer
105140,Shahab,Cheshire,1961-03-22,1985-09-14,9999-01-01,Senior Engineer
105142,Yishay,Mandelberg,1956-03-17,1987-06-15,9999-01-01,Engineer
105144,Yechezkel,Eterovic,1962-01-13,1989-09-11,9999-01-01,Engineer
105149,Perla,Cappello,1961-01-04,1988-05-13,9999-01-01,Senior Staff
105157,Tadahiko,Gyimothy,1956-03-20,1985-06-25,9999-01-01,Senior Staff
105159,Amstein,Herbst,1960-06-18,1988-12-05,9999-01-01,Senior Engineer
105161,Sanjay,Demeyer,1961-02-03,1988-04-15,9999-01-01,Senior Staff
105164,Khalil,Peltason,1961-11-01,1986-01-17,9999-01-01,Senior Staff
105165,Mads,Jansch,1964-07-16,1986-10-19,9999-01-01,Senior Engineer
105175,Sailaja,Weedman,1960-04-04,1989-05-09,9999-01-01,Engineer
105177,Radoslaw,Serra,1956-01-11,1987-07-24,9999-01-01,Engineer
105181,Joydip,Delgrossi,1963-02-20,1988-06-09,9999-01-01,Senior Staff
105188,Lunjin,Vandervoorde,1960-11-29,1989-11-30,9999-01-01,Senior Engineer
105190,Shay,Seiwald,1961-02-21,1985-07-23,9999-01-01,Senior Staff
105207,Basim,Acton,1958-05-29,1985-08-23,9999-01-01,Staff
105215,Dinkar,Milicic,1957-07-09,1988-10-01,9999-01-01,Engineer
105232,Kwan,Hinsberger,1960-09-24,1987-06-25,9999-01-01,Engineer
105235,Neelam,Bernatsky,1964-11-28,1989-12-20,9999-01-01,Senior Staff
105237,Sven,Wolniewicz,1964-10-23,1986-09-17,9999-01-01,Senior Staff
105238,Rance,Asser,1958-12-03,1988-03-24,9999-01-01,Senior Engineer
105242,Etsuo,Bazzichi,1960-04-06,1987-08-03,9999-01-01,Engineer
105251,Moriyoshi,Gerteisen,1960-02-05,1988-10-25,9999-01-01,Engineer
105258,Waiman,Wilfing,1964-09-12,1986-04-25,9999-01-01,Senior Engineer
105273,Alexius,Luft,1964-10-29,1987-07-24,9999-01-01,Technique Leader
105275,Tru,Parhami,1956-06-12,1988-05-26,9999-01-01,Senior Staff
105276,Roddy,Oskamp,1959-12-28,1985-05-24,9999-01-01,Staff
105280,Marl,Haddadi,1959-08-27,1989-11-01,9999-01-01,Engineer
105285,Goetz,Farrag,1959-08-10,1989-06-14,9999-01-01,Staff
105301,Breannda,Maksimenko,1960-07-24,1985-06-05,9999-01-01,Senior Engineer
105315,Garnik,Dengi,1964-10-22,1986-11-12,9999-01-01,Engineer
105322,Perry,Desikan,1959-01-13,1987-03-04,9999-01-01,Senior Staff
105338,Arie,Reutenauer,1964-12-01,1989-03-11,9999-01-01,Senior Engineer
105340,Elvia,Winter,1964-11-19,1987-04-23,9999-01-01,Senior Staff
105350,Danae,Pashtan,1961-04-04,1987-07-25,9999-01-01,Senior Staff
105352,Leandro,Gyimothy,1956-09-25,1989-01-12,9999-01-01,Technique Leader
105359,Jayesh,Badr,1959-08-17,1989-11-28,9999-01-01,Technique Leader
105368,Lijia,Bouloucos,1956-09-14,1988-09-19,9999-01-01,Staff
105381,Kish,Driscoll,1964-10-20,1987-03-26,9999-01-01,Senior Staff
105386,Babette,Leivant,1957-12-15,1989-03-22,9999-01-01,Senior Staff
105392,Tiina,Wiegley,1963-09-22,1985-03-28,9999-01-01,Engineer
105407,Richard,Tiemann,1959-01-07,1989-04-27,9999-01-01,Senior Staff
105409,Mabo,Krohn,1964-06-30,1988-06-04,9999-01-01,Staff
105419,Marjo,Limongiello,1962-08-18,1986-11-06,9999-01-01,Senior Engineer
105455,Susanne,Lubachevsky,1959-07-20,1987-12-01,9999-01-01,Senior Engineer
105458,Fay,Tibblin,1963-12-15,1988-07-11,9999-01-01,Staff
105461,Morrie,Streit,1956-04-11,1989-04-02,9999-01-01,Senior Staff
105467,Olivera,Uhrik,1963-09-14,1986-12-17,9999-01-01,Senior Staff
105471,Akeno,Schapiro,1957-01-23,1986-09-04,9999-01-01,Senior Engineer
105475,Mariangiola,Impagliazzo,1962-01-11,1988-10-31,9999-01-01,Senior Staff
105479,Masami,Soloway,1956-06-07,1985-03-23,9999-01-01,Senior Staff
105480,Marco,Demri,1957-12-01,1988-06-26,9999-01-01,Senior Engineer
105495,Shuji,Theuretzbacher,1962-07-28,1986-06-01,9999-01-01,Senior Engineer
105501,Murthy,Luca,1963-10-14,1986-06-05,9999-01-01,Staff
105504,Yucai,Luon,1957-09-05,1989-04-08,9999-01-01,Staff
105506,Marsal,Pollacia,1960-09-02,1986-07-07,9999-01-01,Staff
105507,Shooichi,Marzano,1959-08-26,1986-06-05,9999-01-01,Staff
105512,Sreekrishna,Cincotta,1959-12-05,1985-10-02,9999-01-01,Staff
105513,Evgueni,Zaccaria,1959-08-23,1985-10-22,9999-01-01,Senior Engineer
105520,Haldun,Lienhardt,1965-01-01,1987-01-29,9999-01-01,Senior Staff
105522,IEEE,Petereit,1961-11-19,1986-11-25,9999-01-01,Senior Staff
105525,Raimond,Brlek,1957-04-27,1986-09-20,9999-01-01,Engineer
105526,Yefim,Ohori,1963-09-23,1988-11-18,9999-01-01,Senior Staff
105530,Bowen,Hiroyama,1963-07-07,1988-11-22,9999-01-01,Senior Staff
105535,Valeska,Pettit,1960-03-27,1986-03-26,9999-01-01,Staff
105537,Junsik,Chartres,1964-02-29,1986-10-25,9999-01-01,Senior Staff
105540,Stepehn,Plesums,1958-02-04,1985-06-14,9999-01-01,Senior Engineer
105553,Moon,Openshaw,1960-07-23,1989-09-22,9999-01-01,Senior Staff
105557,Hinrich,Serot,1961-09-03,1987-06-16,9999-01-01,Senior Staff
105558,Premal,Sewelson,1961-12-11,1985-06-13,9999-01-01,Engineer
105562,Hidekazu,Jansch,1957-10-10,1988-11-12,9999-01-01,Senior Staff
105565,Boutros,Escriba,1960-06-07,1985-06-08,9999-01-01,Senior Staff
105569,Byong,Murillo,1959-09-03,1986-01-28,9999-01-01,Senior Staff
105571,Geoff,Meszaros,1962-03-02,1987-07-22,9999-01-01,Senior Staff
105575,Mariusz,Rothenberg,1963-08-18,1989-10-21,9999-01-01,Senior Staff
105578,Sanjai,Heiserman,1963-02-22,1986-01-13,9999-01-01,Engineer
105583,Guoxiang,Anger,1957-12-30,1985-04-20,9999-01-01,Senior Staff
105597,Christfried,Kabayashi,1956-08-14,1988-08-29,9999-01-01,Senior Staff
105599,Nitsan,Kampfer,1960-11-04,1986-07-28,9999-01-01,Staff
105606,Augustine,Ducloy,1959-06-21,1987-02-15,9999-01-01,Engineer
105607,Bangqing,Leijenhorst,1962-02-13,1987-05-17,9999-01-01,Senior Engineer
105621,Khalid,Giarratana,1957-05-06,1989-01-11,9999-01-01,Senior Staff
105629,Przemyslawa,Sichman,1960-09-22,1989-09-04,9999-01-01,Senior Engineer
105644,Mohammad,Gips,1961-09-22,1987-03-15,9999-01-01,Senior Engineer
105651,Tadahiro,Radhakrishnan,1956-05-11,1987-10-12,9999-01-01,Senior Engineer
105672,Aram,Binding,1960-03-22,1988-01-13,9999-01-01,Senior Staff
105673,Juichirou,Wilharm,1959-03-17,1985-02-18,9999-01-01,Senior Staff
105685,Hatim,Melski,1963-02-05,1985-09-12,9999-01-01,Staff
105692,Janche,Marakhovsky,1958-11-03,1986-03-31,9999-01-01,Senior Staff
105694,Gio,Kushner,1960-08-12,1989-06-06,9999-01-01,Staff
105698,Fumino,Wroclawski,1963-03-23,1989-05-07,9999-01-01,Engineer
105708,Bangqing,Botman,1958-03-19,1986-04-24,9999-01-01,Senior Engineer
105713,Rutger,Maraist,1963-01-24,1985-03-28,9999-01-01,Senior Staff
105715,Xianlong,Roccetti,1961-12-28,1987-08-14,9999-01-01,Senior Staff
105725,Panayotis,Narlikar,1956-03-07,1988-11-03,9999-01-01,Staff
105729,Ennio,Michaels,1958-03-17,1986-09-24,9999-01-01,Engineer
105730,Roddy,Diderrich,1956-02-12,1986-02-12,9999-01-01,Senior Engineer
105733,Martins,Callaway,1962-08-13,1989-09-17,9999-01-01,Senior Engineer
105744,Dayanand,Riexinger,1964-10-18,1987-10-25,9999-01-01,Engineer
105750,Saeko,Keustermans,1963-02-10,1989-03-16,9999-01-01,Senior Staff
105755,Shai,Granlund,1956-02-23,1989-08-25,9999-01-01,Engineer
105762,Berry,Babu,1964-02-11,1989-08-11,9999-01-01,Engineer
105767,Tesuya,Kuhnemann,1957-01-16,1987-08-11,9999-01-01,Technique Leader
105779,Tokuyasu,Mersereau,1956-07-03,1989-08-21,9999-01-01,Senior Engineer
105782,Kellyn,Farris,1957-11-18,1985-05-19,9999-01-01,Senior Engineer
105792,Munenori,Vieri,1958-02-09,1985-10-02,9999-01-01,Senior Staff
105796,Weiyi,Parveen,1961-09-25,1986-01-18,9999-01-01,Assistant Engineer
105797,Fumitaka,Straney,1960-05-13,1987-08-05,9999-01-01,Senior Engineer
105811,Kenroku,Schreiter,1964-07-19,1986-08-11,9999-01-01,Senior Engineer
105823,Sariel,Sluis,1956-09-26,1986-08-25,9999-01-01,Staff
105828,Marla,Schmiedel,1957-09-26,1989-03-06,9999-01-01,Staff
105829,Paraskevi,Babu,1957-05-20,1987-10-24,9999-01-01,Assistant Engineer
105833,Dayanand,Schurmann,1959-03-11,1986-12-02,9999-01-01,Senior Staff
105837,Hilary,Christ,1962-02-08,1989-04-23,9999-01-01,Senior Engineer
105838,Sudharsan,Glinert,1964-06-27,1988-07-08,9999-01-01,Senior Engineer
105849,Constantino,Weiland,1962-12-29,1989-01-06,9999-01-01,Senior Engineer
105851,Hideyuki,Gronowski,1962-11-12,1985-08-09,9999-01-01,Senior Staff
105855,Haldon,Yeung,1958-04-06,1989-02-22,9999-01-01,Senior Staff
105867,Tadanori,Prochazka,1963-12-13,1987-08-24,9999-01-01,Senior Engineer
105868,Chikara,Cardazo,1957-11-13,1985-03-25,9999-01-01,Senior Staff
105875,Oddvar,Brattka,1958-08-11,1987-04-10,9999-01-01,Senior Staff
105880,Younwoo,Zockler,1960-05-13,1989-08-15,9999-01-01,Senior Engineer
105882,Ayakannu,Benzmuller,1962-07-20,1989-02-22,9999-01-01,Engineer
105890,Pranas,Baumann,1963-04-25,1987-10-12,9999-01-01,Staff
105894,Boriana,Salverda,1957-09-07,1986-02-05,9999-01-01,Senior Engineer
105895,Kagan,Shumilov,1961-11-06,1987-07-08,9999-01-01,Senior Staff
105898,Duke,Lowrie,1962-11-01,1988-11-27,9999-01-01,Engineer
105901,Chenye,Setia,1961-02-10,1989-01-20,9999-01-01,Technique Leader
105903,Constantijn,Roisin,1956-12-09,1985-12-19,9999-01-01,Senior Engineer
105904,Marin,Jiafu,1959-12-26,1989-03-02,9999-01-01,Staff
105912,Heng,Flexer,1960-01-26,1986-10-16,9999-01-01,Senior Staff
105917,Zhigen,England,1964-08-31,1986-01-04,9999-01-01,Senior Staff
105918,Giri,Nannarelli,1959-11-20,1987-08-27,9999-01-01,Senior Engineer
105922,Tonia,Bojadziev,1961-03-28,1987-07-02,9999-01-01,Senior Engineer
105925,Insup,Szilard,1961-09-21,1986-07-11,9999-01-01,Engineer
105930,Bernice,Vesel,1959-04-08,1987-10-04,9999-01-01,Senior Engineer
105950,Adam,Chenoweth,1961-10-17,1988-11-05,9999-01-01,Senior Engineer
105952,Mariusz,Perly,1958-03-01,1985-08-19,9999-01-01,Senior Staff
105968,Heekeun,Henseler,1957-02-19,1987-11-26,9999-01-01,Senior Engineer
105970,Lena,Schreiter,1960-04-04,1986-08-17,9999-01-01,Assistant Engineer
105978,Gaurav,Gluchowski,1958-03-31,1989-05-06,9999-01-01,Senior Staff
105983,Salvador,Grandbois,1958-09-29,1987-12-27,9999-01-01,Senior Engineer
105990,Guenter,Felder,1963-10-28,1987-10-07,9999-01-01,Technique Leader
105994,Barun,Steinauer,1957-10-22,1985-04-09,9999-01-01,Engineer
105995,Constantijn,Fioravanti,1962-07-30,1987-06-22,9999-01-01,Senior Staff
106008,Joydip,Jervis,1959-02-13,1988-07-07,9999-01-01,Senior Staff
106013,Tetsushi,Zucker,1961-11-18,1988-08-29,9999-01-01,Senior Engineer
106022,Hideyuki,Billingsley,1960-01-28,1987-12-16,9999-01-01,Staff
106034,Tesuya,Wossner,1962-10-04,1988-10-28,9999-01-01,Senior Engineer
106041,Radhia,Welham,1962-09-01,1988-10-08,9999-01-01,Engineer
106054,Eran,Tokunaga,1962-12-22,1988-07-12,9999-01-01,Assistant Engineer
106058,Yannis,Polupanov,1962-04-14,1988-04-15,9999-01-01,Senior Staff
106061,Bedrich,Driscoll,1962-02-07,1985-12-24,9999-01-01,Senior Engineer
106064,Djenana,Shumilov,1964-12-23,1988-02-22,9999-01-01,Senior Staff
106067,Vojin,Vernadat,1962-03-06,1985-11-27,9999-01-01,Senior Engineer
106069,Emran,Genin,1961-08-05,1989-06-12,9999-01-01,Staff
106080,Muzhong,Rahier,1961-12-11,1985-10-02,9999-01-01,Technique Leader
106081,Xiaocheng,Noriega,1961-01-12,1987-04-29,9999-01-01,Senior Engineer
106085,Yunming,Pillow,1957-06-15,1985-04-19,9999-01-01,Engineer
106112,Udi,Syrotiuk,1957-07-29,1987-05-25,9999-01-01,Senior Engineer
106114,Alair,Kalsbeek,1962-11-21,1985-05-16,9999-01-01,Senior Engineer
106115,Ramzi,Miara,1960-05-12,1985-07-13,9999-01-01,Engineer
106120,Berry,Braccini,1959-02-25,1985-03-21,9999-01-01,Senior Engineer
106122,Aruna,Constantine,1960-12-31,1987-10-28,9999-01-01,Senior Engineer
106123,Conor,Sinitsyn,1957-08-27,1985-08-09,9999-01-01,Staff
106125,Taiji,Walstra,1963-06-12,1986-11-04,9999-01-01,Senior Engineer
106126,Ohad,Alameldin,1960-02-23,1988-05-24,9999-01-01,Senior Staff
106135,Munehiro,Felcyn,1958-09-05,1988-08-18,9999-01-01,Senior Staff
106148,Pantung,Rajcani,1957-06-27,1988-07-22,9999-01-01,Senior Staff
106150,Terresa,Shumilov,1962-01-22,1988-02-23,9999-01-01,Staff
106155,Rayond,Bahl,1963-03-29,1988-01-24,9999-01-01,Staff
106160,Sukumar,Wynblatt,1959-05-31,1989-11-25,9999-01-01,Staff
106165,Masadi,Bratten,1958-07-13,1989-09-02,9999-01-01,Senior Staff
106168,Hidekazu,Oberman,1958-04-28,1985-03-16,9999-01-01,Senior Engineer
106174,Barry,Usdin,1959-10-31,1986-04-02,9999-01-01,Engineer
106184,Sergi,Schmittgen,1957-08-24,1987-11-17,9999-01-01,Senior Staff
106185,Arunachalam,Mateescu,1963-01-24,1989-08-18,9999-01-01,Senior Engineer
106188,Eldridge,Baik,1961-07-28,1988-09-19,9999-01-01,Senior Staff
106202,Goetz,Reistad,1959-09-04,1986-07-30,9999-01-01,Engineer
106207,Kitty,Lowrie,1962-05-25,1989-10-30,9999-01-01,Engineer
106208,Paloma,Perko,1960-08-30,1988-01-01,9999-01-01,Senior Staff
106210,Gino,Pettis,1957-08-17,1986-10-23,9999-01-01,Engineer
106224,Marco,Matheson,1960-02-16,1989-12-19,9999-01-01,Senior Engineer
106228,Clyde,Laurillard,1961-01-12,1989-08-01,9999-01-01,Engineer
106234,Rosli,Alameldin,1964-12-12,1988-02-09,9999-01-01,Senior Engineer
106235,Joydip,Penn,1956-04-30,1987-08-19,9999-01-01,Senior Staff
106242,Nevio,Thisen,1965-02-01,1988-03-25,9999-01-01,Staff
106247,Abdelghani,Vecchio,1956-12-04,1989-08-21,9999-01-01,Staff
106251,Sajjad,Laurillard,1962-12-04,1987-06-15,9999-01-01,Engineer
106263,Dinah,Lally,1956-05-25,1985-12-13,9999-01-01,Staff
106273,Serif,Sherertz,1959-02-06,1987-04-29,9999-01-01,Senior Staff
106281,Abdelghani,Conia,1959-05-14,1989-07-19,9999-01-01,Staff
106282,Anwar,Murtha,1960-08-12,1987-10-26,9999-01-01,Senior Staff
106289,Shigeichiro,Gulik,1961-05-15,1986-04-15,9999-01-01,Senior Staff
106294,Piyush,Gladwell,1959-06-22,1986-11-23,9999-01-01,Senior Staff
106300,Yannik,Waterhouse,1958-10-22,1987-05-08,9999-01-01,Senior Staff
106301,Mandell,Peck,1961-12-20,1985-07-28,9999-01-01,Staff
106302,Kristinn,Douceur,1958-04-02,1988-07-26,9999-01-01,Senior Engineer
106309,Nikolaus,Heydon,1962-12-19,1989-09-06,9999-01-01,Staff
106314,Douadi,Riexinger,1961-03-20,1985-12-18,9999-01-01,Engineer
106321,Mohit,Ramsay,1961-04-16,1986-03-04,9999-01-01,Senior Staff
106323,Munehiko,Greibach,1956-09-26,1989-08-15,9999-01-01,Senior Engineer
106327,Turgut,Besselaar,1963-10-24,1985-05-12,9999-01-01,Senior Staff
106333,Shigeaki,Azumi,1963-02-06,1985-02-03,9999-01-01,Senior Engineer
106345,Danco,Thorensen,1957-01-14,1987-12-17,9999-01-01,Staff
106348,Luigi,Stifter,1964-01-30,1987-07-04,9999-01-01,Engineer
106352,Kiyokazu,Renear,1963-04-03,1988-03-27,9999-01-01,Senior Staff
106353,Zorica,Tyugu,1960-02-16,1985-03-07,9999-01-01,Senior Engineer
106357,Kankanahalli,Benveniste,1959-12-27,1985-08-30,9999-01-01,Engineer
106358,Fayez,Benaini,1958-10-30,1989-01-29,9999-01-01,Senior Staff
106368,Lijia,Randt,1963-07-09,1987-06-06,9999-01-01,Senior Engineer
106369,Zhenbing,Gien,1963-05-05,1986-06-30,9999-01-01,Senior Engineer
106370,Venkatesan,Lorch,1962-12-09,1985-04-06,9999-01-01,Senior Staff
106378,Adib,Seiwald,1962-04-13,1986-02-04,9999-01-01,Senior Staff
106381,Dayanand,Tyugu,1964-07-01,1986-11-03,9999-01-01,Staff
106382,Jeanne,Speek,1960-07-23,1989-07-02,9999-01-01,Senior Staff
106391,Bedrich,Moffat,1964-12-26,1988-10-13,9999-01-01,Staff
106393,Katsuo,Matzel,1961-06-17,1987-01-16,9999-01-01,Staff
106408,Demin,Lampe,1961-03-28,1988-09-20,9999-01-01,Staff
106410,Xiaoshan,Pettis,1958-01-04,1987-02-24,9999-01-01,Senior Staff
106415,Leah,Marquardt,1964-11-23,1985-09-22,9999-01-01,Senior Staff
106422,Willard,Kroll,1959-03-28,1986-07-02,9999-01-01,Senior Engineer
106423,Ashish,Awdeh,1960-11-04,1987-02-06,9999-01-01,Senior Engineer
106428,Subhankar,Hasenauer,1960-03-12,1987-06-15,9999-01-01,Senior Staff
106429,Masanao,Luca,1962-12-01,1988-12-27,9999-01-01,Engineer
106430,Yongmin,Rebaine,1962-09-07,1987-11-11,9999-01-01,Senior Engineer
106432,Geoff,Rosar,1961-07-26,1987-05-22,9999-01-01,Senior Staff
106433,Ortrun,Cherinka,1959-01-31,1989-10-02,9999-01-01,Senior Staff
106434,Rajmohan,Birch,1958-04-15,1989-05-06,9999-01-01,Senior Staff
106436,Shigenori,Haraldson,1962-08-02,1988-11-15,9999-01-01,Engineer
106439,Marl,Rousseau,1961-10-05,1987-06-14,9999-01-01,Assistant Engineer
106444,Susanna,Wossner,1960-05-09,1985-03-05,9999-01-01,Senior Staff
106445,Mircea,Rathonyi,1962-02-18,1986-03-15,9999-01-01,Senior Engineer
106452,Siddarth,Erva,1961-01-06,1989-04-11,9999-01-01,Engineer
106454,Uriel,Lovengreen,1960-07-14,1986-08-23,9999-01-01,Senior Staff
106459,Theron,Geffroy,1962-11-01,1988-06-08,9999-01-01,Senior Engineer
106460,Phillip,DasSarma,1961-06-16,1989-09-26,9999-01-01,Technique Leader
106474,Marjo,Koyama,1963-07-02,1987-12-09,9999-01-01,Engineer
